9.939117,0.125523,-19.721507,0.039355,-20.915124,0.017631
10.432774,0.121173,-19.811336,0.032459,-21.379163,0.014974
10.358033,0.097416,-18.627529,0.044192,-20.584602,0.014989
11.056551,0.106069,-19.921435,0.049921,-22.215282,0.013490
11.091365,0.107804,-20.111534,0.043244,-22.371135,0.011598
10.679534,0.100355,-19.264221,0.049037,-21.325891,0.015370
10.533909,0.169295,-19.509764,0.057573,-21.523568,0.017000
10.332115,0.117225,-20.063435,0.028250,-21.498577,0.013556
9.702811,0.122126,-17.202998,0.073865,-19.158542,0.017218
10.095469,0.121391,-19.116097,0.041333,-20.668376,0.015181
10.774209,0.129570,-19.363751,0.058587,-21.648256,0.015624
9.489387,0.135447,-18.499435,0.045489,-19.653263,0.017462
10.863590,0.138971,-20.205489,0.048693,-22.194112,0.015932
9.900542,0.116485,-18.692605,0.042392,-20.175224,0.014666
10.452985,0.102158,-19.520145,0.045213,-21.241984,0.016572
10.736490,0.135497,-19.262952,0.056827,-21.623980,0.011291
10.748673,0.098299,-19.265702,0.054049,-21.460235,0.017307
10.453761,0.128227,-18.185047,0.062448,-20.698699,0.012276
10.842281,0.107774,-20.387884,0.033582,-22.202136,0.013862
11.259336,0.120083,-20.856591,0.043746,-23.035790,0.018339
10.865496,0.127079,-20.034807,0.046881,-22.059709,0.017213
11.156340,0.112444,-21.273344,0.033345,-23.076504,0.015341
10.434230,0.111472,-18.497833,0.058722,-20.753016,0.012411
10.206762,0.112517,-18.978438,0.035974,-20.636867,0.013876
10.974397,0.116764,-21.130536,0.030058,-22.812722,0.016553
9.844193,0.115205,-18.605033,0.044862,-20.107616,0.015109
11.371511,0.118644,-20.854518,0.046370,-23.200532,0.020726
10.076809,0.120590,-19.405839,0.048305,-20.821790,0.013120
10.828174,0.127236,-19.526766,0.060043,-21.799773,0.016251
11.278262,0.123240,-21.000092,0.043193,-23.198276,0.014168
9.789137,0.116381,-18.151338,0.050187,-19.724184,0.014287
11.265585,0.138426,-20.310324,0.043175,-22.809991,0.012735
10.616886,0.114935,-18.911992,0.058886,-21.227562,0.010740
10.633634,0.109391,-18.915946,0.057769,-21.250924,0.010110
10.282251,0.120405,-18.732969,0.054168,-20.651631,0.015589
10.127887,0.115162,-18.076439,0.079436,-20.110253,0.017659
10.265752,0.112616,-18.735062,0.046818,-20.624633,0.017866
10.589276,0.104883,-20.315866,0.029361,-21.879770,0.013790
10.923253,0.125381,-20.607980,0.041943,-22.419514,0.017040
11.440619,0.089755,-20.651265,0.043099,-23.143259,0.013716
10.378099,0.134176,-18.583853,0.059487,-20.837773,0.010809
10.196484,0.112826,-19.380781,0.041894,-20.840788,0.017629
10.781771,0.135481,-19.674417,0.051419,-21.788065,0.016265
10.230199,0.125726,-18.343626,0.069086,-20.397962,0.017596
10.933654,0.137677,-19.912788,0.070465,-22.044652,0.024575
10.687976,0.134493,-20.175926,0.043007,-21.904263,0.020809
10.653468,0.107510,-21.005939,0.025504,-22.300998,0.014869
10.294874,0.101695,-19.597870,0.029094,-21.141455,0.013772
11.469661,0.104324,-21.046744,0.041279,-23.394331,0.013595
10.521932,0.103030,-20.101856,0.031484,-21.618024,0.014746
10.701180,0.114408,-20.104516,0.038984,-21.858931,0.020545
10.330387,0.109070,-19.909552,0.027992,-21.364590,0.013107
11.022277,0.133011,-20.328571,0.054799,-22.551104,0.012346
11.055101,0.109668,-19.805876,0.054049,-22.031216,0.018031
10.480918,0.101977,-17.968015,0.088293,-20.471951,0.017269
9.457759,0.131780,-17.808288,0.050084,-19.255420,0.013736
10.756321,0.146187,-19.931145,0.051309,-21.953861,0.017130
10.205636,0.109195,-18.693432,0.043783,-20.531500,0.015700
10.787130,0.090642,-19.349574,0.046312,-21.543262,0.016078
10.809582,0.109851,-20.069757,0.041202,-21.908332,0.020138
10.734266,0.091500,-20.277145,0.027588,-21.895097,0.013543
10.595010,0.099614,-19.432018,0.041295,-21.362148,0.015667
10.783225,0.104539,-19.192390,0.058654,-21.320851,0.015303
10.085935,0.119658,-18.613781,0.051772,-20.338190,0.014893
11.157727,0.123490,-20.082722,0.051201,-22.435297,0.015776
11.284987,0.093228,-20.233419,0.045161,-22.741213,0.015050
10.010311,0.121341,-19.239635,0.042885,-20.681917,0.015136
9.826311,0.116637,-19.233644,0.041979,-20.466594,0.018090
10.222502,0.128331,-18.694790,0.059926,-20.514000,0.015331
9.760327,0.123261,-19.075040,0.043159,-20.337814,0.019175
10.593947,0.111030,-18.657338,0.065220,-21.039651,0.013516
10.861918,0.120061,-20.261438,0.043285,-22.171336,0.017921
9.672464,0.114562,-18.450281,0.038545,-19.836401,0.013130
11.435782,0.107849,-20.954366,0.038857,-23.207610,0.017025
9.308431,0.109518,-18.763401,0.042729,-19.754661,0.017326
10.972895,0.120835,-19.754974,0.047620,-22.139876,0.010062
10.451628,0.172094,-19.301017,0.052260,-21.388905,0.012275
10.797976,0.143868,-19.795197,0.063152,-21.961834,0.021837
10.749942,0.125316,-20.148048,0.050770,-21.991832,0.020063
10.068943,0.151934,-19.320696,0.061091,-20.865678,0.017180
9.810759,0.119184,-18.936934,0.044390,-20.285871,0.014823
10.681515,0.111305,-19.165162,0.066674,-21.356220,0.015648
9.011481,0.127777,-16.917853,0.056064,-18.289991,0.013292
10.969172,0.126993,-20.222147,0.049481,-22.373404,0.010700
10.759349,0.119368,-19.466339,0.053556,-21.697489,0.013085
10.012155,0.128094,-19.259295,0.040564,-20.657902,0.016430
11.283545,0.115556,-20.579866,0.065220,-22.873047,0.014909
9.158109,0.126079,-17.072707,0.049824,-18.492654,0.013373
10.737736,0.127048,-19.050261,0.068057,-21.348772,0.015318
10.117486,0.129334,-18.103357,0.061906,-20.133724,0.014081
11.155772,0.115022,-20.230998,0.054746,-22.607248,0.017971
10.369641,0.140446,-19.102140,0.060469,-21.009861,0.016086
10.804396,0.107360,-20.303752,0.029526,-22.085844,0.018644
10.974826,0.113609,-20.302859,0.040975,-22.336202,0.013929
11.415510,0.101022,-20.678871,0.044292,-23.103415,0.013838
10.691756,0.113669,-18.846610,0.050917,-21.262295,0.011987
10.221351,0.121170,-17.802215,0.086086,-20.111425,0.017770
10.727699,0.103676,-19.318059,0.050402,-21.473359,0.015698
10.911621,0.108199,-19.463911,0.055316,-21.882695,0.010344
10.286940,0.117987,-18.047099,0.070236,-20.389070,0.011335
10.553479,0.114785,-19.871834,0.043896,-21.593203,0.015435
11.279386,0.106283,-21.408231,0.046622,-23.251836,0.023538
10.802406,0.129264,-20.122794,0.049391,-22.053716,0.016184
10.598045,0.113876,-18.774384,0.056643,-21.111187,0.012529
10.982320,0.098002,-19.489387,0.055162,-21.827999,0.014788
10.213073,0.114068,-19.531148,0.028667,-21.043217,0.013244
11.352270,0.110422,-20.872856,0.041110,-23.178359,0.015940
10.815079,0.126642,-20.613222,0.035461,-22.302583,0.023045
10.762086,0.114819,-20.334855,0.034842,-22.078786,0.015936
10.947047,0.118822,-19.808708,0.061447,-22.136557,0.018559
10.323319,0.146673,-18.967144,0.059515,-20.893112,0.016558
10.818748,0.110763,-19.346446,0.054019,-21.692478,0.014034
10.421167,0.104474,-20.792118,0.022517,-21.869128,0.017898
10.940071,0.098030,-19.510461,0.049695,-21.901310,0.013427
10.878178,0.151204,-19.558465,0.060934,-22.032604,0.015254
9.700505,0.118946,-18.588810,0.031305,-19.958307,0.013608
10.855623,0.091936,-19.962185,0.035145,-21.927553,0.014631
11.112096,0.116974,-20.239487,0.048762,-22.556580,0.017547
10.562706,0.114584,-20.522362,0.037545,-21.993170,0.018695
9.781503,0.109753,-19.915775,0.029715,-20.933765,0.020341
10.157626,0.104377,-18.431474,0.045678,-20.260567,0.014078
11.355709,0.100733,-20.703777,0.041373,-23.009166,0.012875
10.507007,0.122437,-18.895451,0.055510,-21.059345,0.013853
10.940217,0.131226,-20.106431,0.045828,-22.211077,0.016914
11.029156,0.099153,-19.715776,0.048113,-22.058343,0.013936
10.238206,0.112091,-19.601395,0.035890,-21.055488,0.013894
9.860179,0.122991,-19.025730,0.043833,-20.400912,0.016126
10.263800,0.139940,-19.433614,0.058229,-21.080894,0.020875
10.249041,0.116466,-19.876832,0.034211,-21.230954,0.015231
11.230735,0.114261,-20.406561,0.048810,-22.640380,0.014832
11.021588,0.118564,-19.807452,0.054278,-22.180122,0.020327
10.148946,0.125545,-20.183417,0.045948,-21.437130,0.023195
10.644290,0.111403,-18.497112,0.067178,-20.882180,0.016753
9.987117,0.115656,-19.475155,0.031797,-20.795830,0.014157
10.345303,0.127190,-19.893514,0.044697,-21.453973,0.018615
10.999534,0.123031,-20.573783,0.038615,-22.446688,0.023412
10.918747,0.077646,-20.686737,0.026998,-22.319297,0.015135
10.825373,0.115045,-19.473090,0.091263,-21.634781,0.016989
9.637312,0.128492,-18.455490,0.042397,-19.810573,0.014474
10.697624,0.110581,-19.280012,0.054228,-21.462371,0.015010
11.445040,0.119999,-20.495970,0.045916,-22.984352,0.011740
10.818080,0.123169,-20.501138,0.034591,-22.253669,0.017048
10.762162,0.137316,-19.739773,0.056292,-21.939902,0.012513
10.841958,0.118272,-19.330269,0.040321,-21.754721,0.010241
10.606675,0.203789,-20.286133,0.062064,-22.155508,0.020832
9.251491,0.118686,-17.636397,0.047361,-18.928867,0.014676
10.891407,0.149309,-20.368277,0.054618,-22.310731,0.017094
10.887372,0.123465,-19.857616,0.052871,-22.119623,0.012603
10.964680,0.115098,-19.716941,0.045020,-22.060734,0.010119
11.005179,0.109699,-19.790085,0.055385,-22.191117,0.016506
11.027107,0.116732,-19.836000,0.064705,-22.218628,0.018625
9.576900,0.118079,-19.029871,0.030722,-20.108642,0.015280
10.134287,0.094897,-18.508286,0.055194,-20.289582,0.017045
10.208362,0.097704,-18.192524,0.054724,-20.239718,0.017411
10.611038,0.126358,-19.522728,0.046724,-21.486941,0.014391
9.654615,0.129426,-18.748428,0.042771,-20.047702,0.014973
10.591848,0.107483,-19.533216,0.048809,-21.391696,0.017343
9.974059,0.107154,-18.817900,0.040441,-20.291871,0.014609
9.734047,0.123592,-17.323764,0.062515,-19.239411,0.015858
10.258409,0.127190,-19.058839,0.076108,-20.789627,0.014348
10.125083,0.102926,-20.874985,0.024496,-21.849446,0.018583
10.717994,0.107264,-20.019584,0.029652,-21.846107,0.015148
9.650859,0.119512,-18.944936,0.036033,-20.145766,0.015728
11.189463,0.109984,-20.457297,0.048378,-22.758054,0.011432
11.214885,0.093147,-20.162162,0.040201,-22.465982,0.013535
11.117662,0.084971,-19.829121,0.050722,-22.304973,0.011819
10.703483,0.118026,-19.259851,0.051612,-21.500421,0.011395
10.216629,0.114371,-19.496126,0.027937,-21.012488,0.013960
10.763717,0.113356,-19.353472,0.052718,-21.624762,0.014616
11.201539,0.140736,-21.655440,0.027842,-23.290731,0.033351
10.423215,0.141625,-18.652187,0.080156,-20.863353,0.016632
10.608308,0.130088,-20.429680,0.065808,-21.931592,0.017472
10.342781,0.139877,-18.375173,0.068596,-20.626537,0.013149
10.611492,0.102685,-19.073306,0.040677,-21.175663,0.019218
9.934052,0.120712,-19.553850,0.034913,-20.814921,0.015971
9.750860,0.110031,-16.560346,0.068140,-18.774435,0.017728
10.956342,0.108055,-19.722653,0.052977,-22.085957,0.011767
9.109013,0.111185,-17.909581,0.029669,-19.028261,0.013582
10.095234,0.118143,-18.623881,0.044667,-20.371631,0.013811
9.880930,0.118263,-19.338055,0.027580,-20.613399,0.013151
9.751434,0.128276,-17.859677,0.058260,-19.601525,0.014284
10.306039,0.106555,-18.623498,0.054148,-20.568055,0.015341
10.731414,0.125333,-20.499075,0.043347,-22.178911,0.017301
11.398552,0.106314,-20.769918,0.042226,-23.140812,0.018596
10.565616,0.156664,-20.190566,0.054842,-21.865473,0.016633
10.499816,0.133625,-19.342747,0.065035,-21.256326,0.018832
11.328460,0.085272,-19.915408,0.056567,-22.373596,0.018300
11.039065,0.108980,-19.616775,0.042799,-22.104846,0.010756
10.617873,0.120641,-18.612587,0.038436,-21.109875,0.011036
10.833937,0.161242,-19.751750,0.037586,-22.070587,0.010826
10.512020,0.127138,-18.681163,0.041198,-21.016662,0.010133
11.017562,0.083630,-20.531251,0.032484,-22.382462,0.014547
10.667274,0.106721,-20.454392,0.027760,-21.925062,0.014737
9.865655,0.112971,-18.425627,0.051471,-19.870110,0.015751
9.169703,0.123506,-16.988132,0.054572,-18.437614,0.013559
11.311856,0.084431,-20.315421,0.043206,-22.803801,0.010996
10.024163,0.109749,-19.457831,0.026119,-20.795970,0.013148
10.493471,0.101233,-20.132244,0.034688,-21.638314,0.015370
10.937025,0.143793,-20.773256,0.044056,-22.635453,0.017025
10.789188,0.119778,-19.710455,0.052532,-21.817296,0.014822
9.923837,0.109821,-18.599605,0.106167,-20.362062,0.025391
10.157380,0.132242,-18.015868,0.073766,-20.201849,0.014826
11.196158,0.118731,-20.491383,0.052693,-22.813954,0.011864
9.946186,0.119180,-19.014172,0.032462,-20.475366,0.013091
10.685343,0.114849,-19.346017,0.057293,-21.541384,0.014458
10.315774,0.116408,-19.638633,0.038787,-21.229797,0.016293
10.810930,0.131535,-20.339721,0.051343,-22.173474,0.014468
10.595496,0.133123,-19.457132,0.049750,-21.558269,0.013432
9.830242,0.127195,-18.000888,0.061840,-19.758077,0.016331
11.217600,0.099279,-20.426486,0.044684,-22.708097,0.012069
11.177472,0.069881,-20.320975,0.037990,-22.252599,0.018219
10.862996,0.117566,-20.478303,0.036150,-22.162060,0.020950
11.475801,0.126831,-20.987765,0.046104,-23.249604,0.023338
11.083617,0.105053,-20.079064,0.045867,-22.399959,0.014644
10.583700,0.139500,-19.242812,0.062947,-21.449528,0.013916
10.299251,0.121124,-19.536493,0.043103,-21.136440,0.017055
10.508419,0.124447,-18.992214,0.057978,-21.167572,0.014239
10.781360,0.116453,-20.902740,0.029994,-22.448460,0.018613
11.406711,0.096857,-20.996439,0.037010,-23.195751,0.012433
11.038977,0.129097,-20.174509,0.059116,-22.450167,0.014806
10.762166,0.125694,-20.617505,0.035455,-22.245751,0.016872
10.569943,0.147667,-19.170057,0.069367,-21.349358,0.015120
10.992007,0.116349,-20.266124,0.042493,-22.319163,0.014030
10.426230,0.103246,-19.740784,0.026483,-21.355022,0.015146
9.986851,0.114752,-18.691238,0.049907,-20.270988,0.015279
10.402377,0.130696,-18.375956,0.059832,-20.698509,0.012768
10.910024,0.140157,-19.687311,0.054393,-22.061463,0.012877
10.367053,0.161291,-19.553983,0.059494,-21.288782,0.015517
10.064575,0.101235,-17.929634,0.047205,-19.929983,0.018646
10.261277,0.147266,-19.860621,0.060000,-21.274437,0.019479
9.806831,0.130116,-19.055613,0.052478,-20.439763,0.016250
10.341196,0.102767,-19.241332,0.034364,-20.973005,0.017041
11.063943,0.129483,-20.447337,0.046046,-22.531813,0.015608
10.604969,0.108192,-19.424370,0.054251,-21.334391,0.016935
9.519912,0.123604,-17.820000,0.044866,-19.313217,0.013430
10.889919,0.136130,-19.899282,0.046379,-22.093336,0.012325
10.841604,0.113481,-20.807331,0.026896,-22.456372,0.015689
9.889127,0.124060,-18.830752,0.038618,-20.321666,0.013146
10.217559,0.114701,-17.648888,0.088886,-20.002206,0.019088
10.872468,0.118290,-19.697410,0.061169,-21.893770,0.016507
10.193727,0.116685,-19.462834,0.041836,-20.989458,0.016666
10.913229,0.127291,-19.336572,0.061072,-21.729346,0.015139
10.113665,0.136332,-17.569786,0.089806,-19.914386,0.017713
10.119953,0.116225,-19.464128,0.030268,-20.910791,0.013143
10.059594,0.105364,-16.867808,0.107547,-19.369977,0.018184
10.256662,0.097935,-18.120567,0.062513,-20.291594,0.015728
10.382048,0.106934,-18.283519,0.069838,-20.570289,0.014301
10.581395,0.137383,-19.291282,0.053250,-21.443540,0.011417
10.478192,0.156256,-19.424742,0.057513,-21.616669,0.014335
10.709192,0.117308,-20.232344,0.036963,-21.959596,0.017906
10.993718,0.118251,-20.671951,0.053967,-22.499823,0.015889
10.890436,0.120497,-19.403683,0.060203,-21.841824,0.010774
9.951117,0.104418,-17.495035,0.064527,-19.594312,0.017016
10.811432,0.116057,-19.413453,0.054378,-21.741398,0.010207
10.517784,0.128815,-18.951234,0.068005,-21.038561,0.015655
9.887037,0.111202,-18.604677,0.032712,-20.145151,0.013808
10.647091,0.120011,-19.025032,0.053699,-21.183576,0.013980
10.730282,0.095095,-18.971765,0.057481,-21.383699,0.011671
10.798364,0.108075,-19.308224,0.054567,-21.672230,0.011939
9.467432,0.118528,-18.771166,0.038360,-19.897780,0.014181
9.419379,0.125320,-18.540720,0.044442,-19.664978,0.016704
10.367964,0.101486,-19.040013,0.044999,-20.880357,0.015027
10.490546,0.099615,-18.414582,0.061382,-20.690555,0.018974
9.973282,0.112250,-19.976988,0.025888,-21.125547,0.013392
10.689571,0.125304,-19.302761,0.055650,-21.481708,0.014637
10.734979,0.152968,-19.940795,0.063693,-21.899623,0.015416
10.384082,0.117178,-19.434049,0.044853,-21.132121,0.013872
10.625184,0.124985,-19.947725,0.048588,-21.742612,0.016586
10.898859,0.146797,-19.660952,0.099014,-21.784849,0.026672
10.425918,0.145327,-20.810091,0.031813,-22.009019,0.021305
10.207878,0.110819,-19.149752,0.029497,-20.795366,0.016082
10.697712,0.040120,-20.999850,0.020004,-22.862896,0.011685
10.340995,0.110433,-18.575156,0.065762,-20.610494,0.017566
11.081103,0.101092,-19.763843,0.049039,-22.120825,0.013687
10.879272,0.108779,-19.302242,0.063999,-21.545733,0.015600
10.519217,0.098074,-18.792426,0.054742,-20.910813,0.016751
11.290881,0.123531,-20.814675,0.046787,-23.110308,0.012802
9.978163,0.117569,-18.382184,0.039699,-20.114108,0.014415
10.792784,0.098183,-20.595247,0.027653,-22.242540,0.013954
9.664918,0.115416,-18.734861,0.038615,-20.009473,0.014195
10.604169,0.118187,-20.755913,0.028399,-22.209228,0.017337
11.293109,0.103952,-20.502552,0.044376,-22.897482,0.012744
10.377907,0.107572,-18.905006,0.055830,-20.816730,0.016861
10.296492,0.128598,-19.983063,0.038696,-21.439520,0.017315
10.412968,0.098772,-19.902068,0.034109,-21.341180,0.017683
10.795310,0.120419,-19.400023,0.045851,-21.683423,0.010992
